task_id,category,difficulty_level,solved_by_n_of_4_reference_models,base_scene,azimuth,elevation,distance_pct,cam_rot,cam_vert,initstate,noise_type,noise_severity,light,table,language,added_objects,layout_level,instruction_clean,task_language_raw,variant_name
1182,Language Instructions,5,0,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,20,,,turn on the stove and set the moka pot on it but dont touch the french press were not using that today,turn on the stove and set the moka pot on it but dont touch the french press were not using that today,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_20_view_0_0_100_0_0_initstate_0
1183,Language Instructions,3,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,21,,,the weather forecast says its cold outside turn on the stove and put the moka pot on it to warm up,the weather forecast says its cold outside turn on the stove and put the moka pot on it to warm up,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_21_view_0_0_100_0_0_initstate_0
1184,Language Instructions,4,1,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,22,,,i remember you love italian coffee turn on the stove and put the moka pot on it,i remember you love italian coffee turn on the stove and put the moka pot on it,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_22_view_0_0_100_0_0_initstate_0
1185,Language Instructions,4,1,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,23,,,activate the cooking appliance and place the italian coffee brewer on top,activate the cooking appliance and place the italian coffee brewer on top,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_23_view_0_0_100_0_0_initstate_0
1186,Language Instructions,4,1,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,24,,,activate the cooking appliance and place the italian coffee brewer on top of it,activate the cooking appliance and place the italian coffee brewer on top of it,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_24_view_0_0_100_0_0_initstate_0
1187,Language Instructions,4,1,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,25,,,activate the cooking appliance and place the italian coffee maker atop its heating surface,activate the cooking appliance and place the italian coffee maker atop its heating surface,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_25_view_0_0_100_0_0_initstate_0
1188,Language Instructions,3,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,26,,,for perfect coffee turn on the stove and carefully position the moka pot on it,for perfect coffee turn on the stove and carefully position the moka pot on it,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_26_view_0_0_100_0_0_initstate_0
1189,Language Instructions,2,3,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,28,,,the kitchens a bit cold why dont you turn on the stove and put the moka pot on it to warm things up,the kitchens a bit cold why dont you turn on the stove and put the moka pot on it to warm things up,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_28_view_0_0_100_0_0_initstate_0
1190,Language Instructions,4,1,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,29,,,after you turn on the stove and place the moka pot on it we can chat about our plans for the day,after you turn on the stove and place the moka pot on it we can chat about our plans for the day,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_29_view_0_0_100_0_0_initstate_0
1191,Language Instructions,3,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,31,,,activate the heat source of the cooking appliance and position the italian coffee maker atop it,activate the heat source of the cooking appliance and position the italian coffee maker atop it,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_31_view_0_0_100_0_0_initstate_0
1192,Language Instructions,3,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,32,,,turn on the stove and put the moka pot on it ill handle grinding the coffee beans,turn on the stove and put the moka pot on it ill handle grinding the coffee beans,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_32_view_0_0_100_0_0_initstate_0
1193,Language Instructions,3,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,33,,,could you put the moka pot on the stove and heat it up,could you put the moka pot on the stove and heat it up,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_33_view_0_0_100_0_0_initstate_0
1194,Language Instructions,4,1,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,34,,,for a perfect start to the day turn on the stove and carefully place the moka pot on it,for a perfect start to the day turn on the stove and carefully place the moka pot on it,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_34_view_0_0_100_0_0_initstate_0
1195,Language Instructions,3,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,35,,,turn on the stove now and place the moka pot on it ignore the dishes in the sink for now,turn on the stove now and place the moka pot on it ignore the dishes in the sink for now,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_35_view_0_0_100_0_0_initstate_0
1196,Language Instructions,1,4,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,37,,,could you get the moka pot heating up on the stove please,could you get the moka pot heating up on the stove please,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_37_view_0_0_100_0_0_initstate_0
1197,Language Instructions,4,1,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,38,,,activate the cooking heat source and place the italian coffee brewer above it,activate the cooking heat source and place the italian coffee brewer above it,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_38_view_0_0_100_0_0_initstate_0
1198,Language Instructions,4,1,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,39,,,lets start making some coffee by heating up the moka pot on the stove,lets start making some coffee by heating up the moka pot on the stove,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_39_view_0_0_100_0_0_initstate_0
1199,Language Instructions,3,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,40,,,activate the cooking appliance and place the italian coffee maker on its surface,activate the cooking appliance and place the italian coffee maker on its surface,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_40_view_0_0_100_0_0_initstate_0
1200,Language Instructions,3,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,41,,,can you please get the moka pot going on the stove for some coffee,can you please get the moka pot going on the stove for some coffee,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_41_view_0_0_100_0_0_initstate_0
1201,Language Instructions,4,1,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,42,,,activate the burner and position the moka pot atop,activate the burner and position the moka pot atop,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_42_view_0_0_100_0_0_initstate_0
1202,Language Instructions,4,1,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,43,,,turn on the stove and put the moka pot on it the guests will be here soon for coffee,turn on the stove and put the moka pot on it the guests will be here soon for coffee,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_43_view_0_0_100_0_0_initstate_0
1203,Language Instructions,1,4,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,44,,,for our morning routine please turn on the stove and place the moka pot on it,for our morning routine please turn on the stove and place the moka pot on it,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_44_view_0_0_100_0_0_initstate_0
1204,Language Instructions,4,1,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,45,,,please make sure the moka pot is on the stove and its turned on,please make sure the moka pot is on the stove and its turned on,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_45_view_0_0_100_0_0_initstate_0
1205,Language Instructions,5,0,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,48,,,could you put the moka pot on the stove and turn it on,could you put the moka pot on the stove and turn it on,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_48_view_0_0_100_0_0_initstate_0
1206,Language Instructions,3,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,49,,,turn on the stove and set the moka pot on it but make sure the heat is at medium,turn on the stove and set the moka pot on it but make sure the heat is at medium,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_49_view_0_0_100_0_0_initstate_0
1207,Language Instructions,3,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,100,0,0,0,,,,,50,,,lets make some coffee turn on the stove and place the moka pot on it would you,lets make some coffee turn on the stove and place the moka pot on it would you,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_language_50_view_0_0_100_0_0_initstate_0
1208,Language Instructions,4,1,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,100,0,0,0,,,,,1,,,place the dark bowl into the lower drawer of the cupboard and shut it,place the dark bowl into the lower drawer of the cupboard and shut it,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_language_1_view_0_0_100_0_0_initstate_0
1209,Language Instructions,3,2,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,100,0,0,0,,,,,2,,,make sure the black bowl is inside the bottom drawer of the cabinet and that the drawer is closed,make sure the black bowl is inside the bottom drawer of the cabinet and that the drawer is closed,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_language_2_view_0_0_100_0_0_initstate_0
1210,Language Instructions,4,1,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,100,0,0,0,,,,,3,,,place the dark bowl into the lowest compartment of the cupboard and shut it,place the dark bowl into the lowest compartment of the cupboard and shut it,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_language_3_view_0_0_100_0_0_initstate_0
1211,Language Instructions,3,2,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,100,0,0,0,,,,,4,,,on this lovely afternoon could you please place the black bowl in the bottom drawer of the cabinet and make sure to close it afterwards,on this lovely afternoon could you please place the black bowl in the bottom drawer of the cabinet and make sure to close it afterwards,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_language_4_view_0_0_100_0_0_initstate_0
1212,Language Instructions,4,1,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,100,0,0,0,,,,,5,,,insert the darkcolored mixing container into the lower storage compartment of the kitchen storage unit and secure it shut,insert the darkcolored mixing container into the lower storage compartment of the kitchen storage unit and secure it shut,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_language_5_view_0_0_100_0_0_initstate_0
1213,Language Instructions,5,0,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,100,0,0,0,,,,,6,,,place the darkcolored vessel for mixing or serving food into the lowermost storage compartment of the kitchen storage unit and secure it shut,place the darkcolored vessel for mixing or serving food into the lowermost storage compartment of the kitchen storage unit and secure it shut,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_language_6_view_0_0_100_0_0_initstate_0
1214,Language Instructions,4,1,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,100,0,0,0,,,,,7,,,in keeping with our kitchen organization please place the black bowl in the bottom drawer of the cabinet and securely close it,in keeping with our kitchen organization please place the black bowl in the bottom drawer of the cabinet and securely close it,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_language_7_view_0_0_100_0_0_initstate_0
1215,Language Instructions,4,1,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,100,0,0,0,,,,,8,,,insert the darkcolored circular dish into the lowermost storage compartment of the storage unit and secure it shut,insert the darkcolored circular dish into the lowermost storage compartment of the storage unit and secure it shut,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_language_8_view_0_0_100_0_0_initstate_0
1216,Language Instructions,4,1,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,100,0,0,0,,,,,9,,,place the dark bowl into the lower drawer of the cupboard and shut it,place the dark bowl into the lower drawer of the cupboard and shut it,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_language_9_view_0_0_100_0_0_initstate_0
1217,Language Instructions,4,1,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,100,0,0,0,,,,,10,,,the black bowl belongs in the bottom cabinet drawer please put it there and ensure the drawer is closed when youre done,the black bowl belongs in the bottom cabinet drawer please put it there and ensure the drawer is closed when youre done,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_language_10_view_0_0_100_0_0_initstate_0
1218,Language Instructions,4,1,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,100,0,0,0,,,,,11,,,make sure the black bowl is stored in the bottom drawer of the cabinet and that the drawer is closed,make sure the black bowl is stored in the bottom drawer of the cabinet and that the drawer is closed,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_language_11_view_0_0_100_0_0_initstate_0
1219,Language Instructions,4,1,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,100,0,0,0,,,,,12,,,position the dark bowl inside the lower drawer of the cupboard and secure it shut,position the dark bowl inside the lower drawer of the cupboard and secure it shut,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_language_12_view_0_0_100_0_0_initstate_0
1220,Language Instructions,4,1,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,100,0,0,0,,,,,13,,,insert the dark bowl into the lower drawer of the cupboard and shut it,insert the dark bowl into the lower drawer of the cupboard and shut it,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_language_13_view_0_0_100_0_0_initstate_0
1221,Language Instructions,4,1,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,100,0,0,0,,,,,14,,,insert the dark bowl into the lower compartment of the cupboard and shut it,insert the dark bowl into the lower compartment of the cupboard and shut it,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_language_14_view_0_0_100_0_0_initstate_0
