task_id,category,difficulty_level,solved_by_n_of_4_reference_models,base_scene,azimuth,elevation,distance_pct,cam_rot,cam_vert,initstate,noise_type,noise_severity,light,table,language,added_objects,layout_level,instruction_clean,task_language_raw,variant_name
1070,Language Instructions,1,4,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,16,,,pick up the darkcolored rounded vessel from the middle of the flat surface used for dining and place it on the flat dish,pick up the darkcolored rounded vessel from the middle of the flat surface used for dining and place it on the flat dish,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_16_view_0_0_100_0_0_initstate_0
1071,Language Instructions,3,2,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,17,,,in preparation for dinner service please move the black bowl from the table center to the plate,in preparation for dinner service please move the black bowl from the table center to the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_17_view_0_0_100_0_0_initstate_0
1072,Language Instructions,2,3,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,20,,,lift the black bowl from the center of the table and position it on the plate,lift the black bowl from the center of the table and position it on the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_20_view_0_0_100_0_0_initstate_0
1073,Language Instructions,1,4,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,21,,,lift the darkhued rounded food container from the middle of the eating surface and set it onto the flat dish,lift the darkhued rounded food container from the middle of the eating surface and set it onto the flat dish,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_21_view_0_0_100_0_0_initstate_0
1074,Language Instructions,4,1,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,22,,,pick up the darkcolored vessel used for eating from the middle of the eating surface and place it onto the flat dish,pick up the darkcolored vessel used for eating from the middle of the eating surface and place it onto the flat dish,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_22_view_0_0_100_0_0_initstate_0
1075,Language Instructions,1,4,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,23,,,could you move the black bowl from the center of the table onto the plate,could you move the black bowl from the center of the table onto the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_23_view_0_0_100_0_0_initstate_0
1076,Language Instructions,5,0,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,25,,,pick up the darkcolored dish from the middle of the eating surface and place it on the flat dining item,pick up the darkcolored dish from the middle of the eating surface and place it on the flat dining item,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_25_view_0_0_100_0_0_initstate_0
1077,Language Instructions,1,4,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,26,,,pick up the dark rounded container from the middle of the eating surface and place it on the flat dish,pick up the dark rounded container from the middle of the eating surface and place it on the flat dish,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_26_view_0_0_100_0_0_initstate_0
1078,Language Instructions,5,0,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,31,,,the chef requests that you pick up the black bowl from the table center and place it on the plate before continuing,the chef requests that you pick up the black bowl from the table center and place it on the plate before continuing,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_31_view_0_0_100_0_0_initstate_0
1079,Language Instructions,3,2,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,32,,,hey there could you do me a favor and move the black bowl from the tables center onto the plate,hey there could you do me a favor and move the black bowl from the tables center onto the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_32_view_0_0_100_0_0_initstate_0
1080,Language Instructions,3,2,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,33,,,would you be so kind as to transfer the black bowl from the center of the table to the plate,would you be so kind as to transfer the black bowl from the center of the table to the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_33_view_0_0_100_0_0_initstate_0
1081,Language Instructions,2,3,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,35,,,could you move the black bowl from the center of the table onto the plate thank you,could you move the black bowl from the center of the table onto the plate thank you,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_35_view_0_0_100_0_0_initstate_0
1082,Language Instructions,1,4,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,37,,,can you put the black bowl from the center of the table onto the plate,can you put the black bowl from the center of the table onto the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_37_view_0_0_100_0_0_initstate_0
1083,Language Instructions,2,3,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,39,,,ensure the black bowl from the center of the table is resting on the plate,ensure the black bowl from the center of the table is resting on the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_39_view_0_0_100_0_0_initstate_0
1084,Language Instructions,1,4,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,40,,,for our dinner setup i need you to pick up the black bowl from the center of the table and position it on the plate,for our dinner setup i need you to pick up the black bowl from the center of the table and position it on the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_40_view_0_0_100_0_0_initstate_0
1085,Language Instructions,1,4,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,41,,,grasp the darkhued concave dish from the middle of the dining surface and set it on the flat circular dish,grasp the darkhued concave dish from the middle of the dining surface and set it on the flat circular dish,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_41_view_0_0_100_0_0_initstate_0
1086,Language Instructions,1,4,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,42,,,could you put the black bowl from the center of the table onto the plate,could you put the black bowl from the center of the table onto the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_42_view_0_0_100_0_0_initstate_0
1087,Language Instructions,2,3,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,43,,,grasp the dark bowl from the middle of the table and set it on the dish,grasp the dark bowl from the middle of the table and set it on the dish,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_43_view_0_0_100_0_0_initstate_0
1088,Language Instructions,5,0,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,48,,,on this sunny afternoon could you pick up the black bowl from the center of the table and carefully place it on the plate,on this sunny afternoon could you pick up the black bowl from the center of the table and carefully place it on the plate,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_48_view_0_0_100_0_0_initstate_0
1089,Language Instructions,1,4,pick_up_the_black_bowl_from,0,0,100,0,0,0,,,,,49,,,id appreciate if you could pick up the black bowl from the table and place it on the plate its part of our table setting,id appreciate if you could pick up the black bowl from the table and place it on the plate its part of our table setting,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_language_49_view_0_0_100_0_0_initstate_0
1090,Language Instructions,5,0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,1,,,lift the darkhued container located on top of the container of baked treats and set it on the dish,lift the darkhued container located on top of the container of baked treats and set it on the dish,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_language_1_view_0_0_100_0_0_initstate_0
1091,Language Instructions,2,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,2,,,lift the darkcolored circular dish resting on the container of baked sweets and set it down on the flat dish used for serving food,lift the darkcolored circular dish resting on the container of baked sweets and set it down on the flat dish used for serving food,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_language_2_view_0_0_100_0_0_initstate_0
1092,Language Instructions,5,0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,3,,,lift the dark bowl from the biscuit box and set it on the plate,lift the dark bowl from the biscuit box and set it on the plate,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_language_3_view_0_0_100_0_0_initstate_0
1093,Language Instructions,4,1,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,4,,,for safety reasons please pick up the black bowl thats on the cookie box and put it on the plate,for safety reasons please pick up the black bowl thats on the cookie box and put it on the plate,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_language_4_view_0_0_100_0_0_initstate_0
1094,Language Instructions,2,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,5,,,lift the dark bowl on the biscuit tin and set it on the dish,lift the dark bowl on the biscuit tin and set it on the dish,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_language_5_view_0_0_100_0_0_initstate_0
1095,Language Instructions,2,3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,6,,,lift the darkhued round container located on top of the container for baked treats and position it on the flat dish designed for serving food,lift the darkhued round container located on top of the container for baked treats and position it on the flat dish designed for serving food,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_language_6_view_0_0_100_0_0_initstate_0
1096,Language Instructions,3,2,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,7,,,pick up the darkly colored curved container on the container of baked sweet treats and place it on the flat dish designed for serving food,pick up the darkly colored curved container on the container of baked sweet treats and place it on the flat dish designed for serving food,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_language_7_view_0_0_100_0_0_initstate_0
1097,Language Instructions,4,1,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,8,,,the black bowl needs to be relocated from the cookie box to the plate would you handle that,the black bowl needs to be relocated from the cookie box to the plate would you handle that,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_language_8_view_0_0_100_0_0_initstate_0
1098,Language Instructions,3,2,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,10,,,lift the dark bowl atop the biscuit container and set it on the dish,lift the dark bowl atop the biscuit container and set it on the dish,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_language_10_view_0_0_100_0_0_initstate_0
1099,Language Instructions,4,1,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,12,,,the black bowl is sitting on the cookie box your task is to pick it up and place it on the plate,the black bowl is sitting on the cookie box your task is to pick it up and place it on the plate,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_language_12_view_0_0_100_0_0_initstate_0
1100,Language Instructions,5,0,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,14,,,carefully pick up the black bowl thats placed on the cookie box and then position it on the plate,carefully pick up the black bowl thats placed on the cookie box and then position it on the plate,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_language_14_view_0_0_100_0_0_initstate_0
1101,Language Instructions,3,2,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,16,,,lift the dark dish from the biscuit container and set it onto the platter,lift the dark dish from the biscuit container and set it onto the platter,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_language_16_view_0_0_100_0_0_initstate_0
1102,Language Instructions,3,2,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,100,0,0,0,,,,,17,,,pick up the darkcolored vessel resting on the container of baked treats and place it on the flat dish used for serving food,pick up the darkcolored vessel resting on the container of baked treats and place it on the flat dish used for serving food,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_language_17_view_0_0_100_0_0_initstate_0
