task_id,category,difficulty_level,solved_by_n_of_4_reference_models,base_scene,azimuth,elevation,distance_pct,cam_rot,cam_vert,initstate,noise_type,noise_severity,light,table,language,added_objects,layout_level,instruction_clean,task_language_raw,variant_name
1554,Sensor Noise,4,1,put_the_bowl_on_the_stove,0,0,100,0,0,0,motion blur,8,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 8,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_8
1555,Sensor Noise,4,1,put_the_bowl_on_the_stove,0,0,100,0,0,0,motion blur,9,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 9,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_9
1556,Sensor Noise,2,3,put_the_bowl_on_the_stove,0,0,100,0,0,0,gaussian blur,3,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 13,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_13
1557,Sensor Noise,2,3,put_the_bowl_on_the_stove,0,0,100,0,0,0,gaussian blur,4,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 14,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_14
1558,Sensor Noise,3,2,put_the_bowl_on_the_stove,0,0,100,0,0,0,gaussian blur,5,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 15,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_15
1559,Sensor Noise,4,1,put_the_bowl_on_the_stove,0,0,100,0,0,0,gaussian blur,6,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 16,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_16
1560,Sensor Noise,4,1,put_the_bowl_on_the_stove,0,0,100,0,0,0,gaussian blur,7,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 17,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_17
1561,Sensor Noise,4,1,put_the_bowl_on_the_stove,0,0,100,0,0,0,gaussian blur,8,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 18,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_18
1562,Sensor Noise,4,1,put_the_bowl_on_the_stove,0,0,100,0,0,0,gaussian blur,9,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 19,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_19
1563,Sensor Noise,4,1,put_the_bowl_on_the_stove,0,0,100,0,0,0,gaussian blur,10,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 20,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_20
1564,Sensor Noise,1,4,put_the_bowl_on_the_stove,0,0,100,0,0,0,zoom blur,5,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 25,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_25
1565,Sensor Noise,1,4,put_the_bowl_on_the_stove,0,0,100,0,0,0,zoom blur,6,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 26,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_26
1566,Sensor Noise,1,4,put_the_bowl_on_the_stove,0,0,100,0,0,0,zoom blur,7,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 27,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_27
1567,Sensor Noise,2,3,put_the_bowl_on_the_stove,0,0,100,0,0,0,zoom blur,8,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 28,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_28
1568,Sensor Noise,4,1,put_the_bowl_on_the_stove,0,0,100,0,0,0,zoom blur,9,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 29,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_29
1569,Sensor Noise,1,4,put_the_bowl_on_the_stove,0,0,100,0,0,0,fog,6,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 36,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_36
1570,Sensor Noise,1,4,put_the_bowl_on_the_stove,0,0,100,0,0,0,fog,7,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 37,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_37
1571,Sensor Noise,2,3,put_the_bowl_on_the_stove,0,0,100,0,0,0,fog,8,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 38,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_38
1572,Sensor Noise,2,3,put_the_bowl_on_the_stove,0,0,100,0,0,0,glass blur,3,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 43,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_43
1573,Sensor Noise,2,3,put_the_bowl_on_the_stove,0,0,100,0,0,0,glass blur,4,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 44,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_44
1574,Sensor Noise,2,3,put_the_bowl_on_the_stove,0,0,100,0,0,0,glass blur,5,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 45,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_45
1575,Sensor Noise,2,3,put_the_bowl_on_the_stove,0,0,100,0,0,0,glass blur,6,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 46,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_46
1576,Sensor Noise,3,2,put_the_bowl_on_the_stove,0,0,100,0,0,0,glass blur,8,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 48,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_48
1577,Sensor Noise,3,2,put_the_bowl_on_the_stove,0,0,100,0,0,0,glass blur,9,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 49,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_49
1578,Sensor Noise,3,2,put_the_bowl_on_the_stove,0,0,100,0,0,0,glass blur,10,,,,,,put the bowl on the stove,put the bowl on the stove view 0 0 100 0 0 initstate 0 noise 50,put_the_bowl_on_the_stove_view_0_0_100_0_0_initstate_0_noise_50
1579,Sensor Noise,1,4,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,motion blur,1,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 1,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_1
1580,Sensor Noise,2,3,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,motion blur,3,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 3,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_3
1581,Sensor Noise,2,3,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,motion blur,4,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 4,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_4
1582,Sensor Noise,2,3,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,motion blur,5,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 5,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_5
1583,Sensor Noise,3,2,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,motion blur,6,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 6,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_6
1584,Sensor Noise,3,2,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,motion blur,7,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 7,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_7
1585,Sensor Noise,4,1,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,motion blur,8,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 8,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_8
1586,Sensor Noise,4,1,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,motion blur,9,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 9,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_9
1587,Sensor Noise,5,0,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,motion blur,10,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 10,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_10
1588,Sensor Noise,1,4,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,gaussian blur,1,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 11,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_11
1589,Sensor Noise,2,3,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,gaussian blur,3,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 13,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_13
1590,Sensor Noise,2,3,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,gaussian blur,4,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 14,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_14
1591,Sensor Noise,2,3,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,gaussian blur,5,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 15,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_15
1592,Sensor Noise,3,2,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,gaussian blur,6,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 16,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_16
1593,Sensor Noise,3,2,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,gaussian blur,7,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 17,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_17
1594,Sensor Noise,4,1,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,gaussian blur,8,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 18,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_18
1595,Sensor Noise,4,1,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,gaussian blur,10,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 20,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_20
1596,Sensor Noise,2,3,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,zoom blur,2,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 22,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_22
1597,Sensor Noise,1,4,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,zoom blur,5,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 25,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_25
1598,Sensor Noise,1,4,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,zoom blur,7,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 27,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_27
1599,Sensor Noise,2,3,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,zoom blur,8,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 28,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_28
1600,Sensor Noise,5,0,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,zoom blur,9,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 29,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_29
1601,Sensor Noise,5,0,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,zoom blur,10,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 30,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_30
1602,Sensor Noise,1,4,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,fog,1,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 31,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_31
1603,Sensor Noise,1,4,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,fog,6,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 36,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_36
1604,Sensor Noise,1,4,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,fog,7,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 37,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_37
1605,Sensor Noise,2,3,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,fog,8,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 38,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_38
1606,Sensor Noise,4,1,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,fog,9,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 39,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_39
1607,Sensor Noise,5,0,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,fog,10,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 40,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_40
1608,Sensor Noise,1,4,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,glass blur,1,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 41,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_41
1609,Sensor Noise,2,3,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,glass blur,3,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 43,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_43
1610,Sensor Noise,2,3,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,glass blur,4,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 44,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_44
1611,Sensor Noise,2,3,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,glass blur,5,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 45,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_45
1612,Sensor Noise,2,3,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,glass blur,6,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 46,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_46
1613,Sensor Noise,2,3,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,glass blur,7,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 47,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_47
1614,Sensor Noise,2,3,put_the_wine_bottle_on_top_of_the_cabinet,0,0,100,0,0,0,glass blur,8,,,,,,put the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet view 0 0 100 0 0 initstate 0 noise 48,put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_48
